From,To,Count,Area_km2,From_Label,To_Label,Period
5,13,846630,761.967,Shrubland,Built-up,2016-2017
5,15,29681,26.7129,Shrubland,Water,2016-2017
5,16,5311,4.7799,Shrubland,Permanent ice and snow,2016-2017
5,20,3194587,2875.1283,Shrubland,Forest,2016-2017
7,5,1669755,1502.7795,Grassland,Shrubland,2016-2017
7,7,535825469,482242.9221,Grassland,Grassland,2016-2017
7,8,11347751,10212.9759,Grassland,Cropland,2016-2017
7,9,188377,169.5393,Grassland,Wetland,2016-2017
7,11,43098,38.7882,Grassland,Lichens and Mosses,2016-2017
7,12,710077,639.0693,Grassland,Bareland,2016-2017
7,13,768388,691.5492,Grassland,Built-up,2016-2017
7,15,3514,3.1626,Grassland,Water,2016-2017
7,16,730,0.657,Grassland,Permanent ice and snow,2016-2017
7,20,1248650,1123.785,Grassland,Forest,2016-2017
8,5,6833735,6150.3615,Cropland,Shrubland,2016-2017
8,7,9641596,8677.4364,Cropland,Grassland,2016-2017
8,8,1915832198,1724248.9782,Cropland,Cropland,2016-2017
8,9,789071,710.1639,Cropland,Wetland,2016-2017
8,11,82716,74.4444,Cropland,Lichens and Mosses,2016-2017
8,12,853765,768.3885,Cropland,Bareland,2016-2017
8,13,6027001,5424.3009,Cropland,Built-up,2016-2017
8,15,31269,28.1421,Cropland,Water,2016-2017
8,16,932,0.8388,Cropland,Permanent ice and snow,2016-2017
8,20,7306853,6576.1677,Cropland,Forest,2016-2017
9,5,512857,461.5713,Wetland,Shrubland,2016-2017
9,7,166924,150.2316,Wetland,Grassland,2016-2017
9,8,890212,801.1908,Wetland,Cropland,2016-2017
9,9,45620809,41058.7281,Wetland,Wetland,2016-2017
9,11,5568,5.0112,Wetland,Lichens and Mosses,2016-2017
9,12,1093196,983.8764,Wetland,Bareland,2016-2017
9,13,99565,89.6085,Wetland,Built-up,2016-2017
9,15,1187453,1068.7077,Wetland,Water,2016-2017
9,16,27,0.0243,Wetland,Permanent ice and snow,2016-2017
9,20,433167,389.8503,Wetland,Forest,2016-2017
11,5,46917,42.2253,Lichens and Mosses,Shrubland,2016-2017
11,7,37158,33.4422,Lichens and Mosses,Grassland,2016-2017
11,8,74328,66.8952,Lichens and Mosses,Cropland,2016-2017
11,9,4524,4.0716,Lichens and Mosses,Wetland,2016-2017
11,11,882796,794.5164,Lichens and Mosses,Lichens and Mosses,2016-2017
11,12,7640,6.876,Lichens and Mosses,Bareland,2016-2017
11,13,9108,8.1972,Lichens and Mosses,Built-up,2016-2017
11,15,3376,3.0384,Lichens and Mosses,Water,2016-2017
11,16,56,0.0504,Lichens and Mosses,Permanent ice and snow,2016-2017
11,20,12164,10.9476,Lichens and Mosses,Forest,2016-2017
12,5,531439,478.2951,Bareland,Shrubland,2016-2017
12,7,1407659,1266.8931,Bareland,Grassland,2016-2017
12,8,1159834,1043.8506,Bareland,Cropland,2016-2017
12,9,1266654,1139.9886,Bareland,Wetland,2016-2017
12,11,4189,3.7701,Bareland,Lichens and Mosses,2016-2017
12,12,1200340047,1080306.0423,Bareland,Bareland,2016-2017
12,13,345644,311.0796,Bareland,Built-up,2016-2017
12,15,44084,39.6756,Bareland,Water,2016-2017
12,16,3638,3.2742,Bareland,Permanent ice and snow,2016-2017
12,20,113661,102.2949,Bareland,Forest,2016-2017
13,5,879860,791.874,Built-up,Shrubland,2016-2017
13,7,739335,665.4015,Built-up,Grassland,2016-2017
13,8,5284784,4756.3056,Built-up,Cropland,2016-2017
13,9,96271,86.6439,Built-up,Wetland,2016-2017
13,11,8521,7.6689,Built-up,Lichens and Mosses,2016-2017
13,12,260093,234.0837,Built-up,Bareland,2016-2017
13,13,125043523,112539.1707,Built-up,Built-up,2016-2017
13,15,17994,16.1946,Built-up,Water,2016-2017
13,16,1480,1.332,Built-up,Permanent ice and snow,2016-2017
13,20,504308,453.8772,Built-up,Forest,2016-2017
15,5,44511,40.0599,Water,Shrubland,2016-2017
15,7,7428,6.6852,Water,Grassland,2016-2017
15,8,36127,32.5143,Water,Cropland,2016-2017
15,9,1505593,1355.0337,Water,Wetland,2016-2017
15,11,1701,1.5309,Water,Lichens and Mosses,2016-2017
15,12,46258,41.6322,Water,Bareland,2016-2017
15,13,26242,23.6178,Water,Built-up,2016-2017
15,15,3927506673,3534756.0057,Water,Water,2016-2017
15,16,17460,15.714,Water,Permanent ice and snow,2016-2017
15,20,47633,42.8697,Water,Forest,2016-2017
16,5,1959,1.7631,Permanent ice and snow,Shrubland,2016-2017
16,7,360,0.324,Permanent ice and snow,Grassland,2016-2017
16,8,210,0.189,Permanent ice and snow,Cropland,2016-2017
16,9,6,0.0054,Permanent ice and snow,Wetland,2016-2017
16,11,20,0.018,Permanent ice and snow,Lichens and Mosses,2016-2017
16,12,3073,2.7657,Permanent ice and snow,Bareland,2016-2017
16,13,1268,1.1412,Permanent ice and snow,Built-up,2016-2017
16,15,5619,5.0571,Permanent ice and snow,Water,2016-2017
16,16,5218619,4696.7571,Permanent ice and snow,Permanent ice and snow,2016-2017
16,20,2603,2.3427,Permanent ice and snow,Forest,2016-2017
20,5,4084717,3676.2453,Forest,Shrubland,2016-2017
20,7,1107337,996.6033,Forest,Grassland,2016-2017
20,8,8469043,7622.1387,Forest,Cropland,2016-2017
20,9,457086,411.3774,Forest,Wetland,2016-2017
20,11,15125,13.6125,Forest,Lichens and Mosses,2016-2017
20,12,78379,70.5411,Forest,Bareland,2016-2017
20,13,563023,506.7207,Forest,Built-up,2016-2017
20,15,52129,46.9161,Forest,Water,2016-2017
20,16,6850,6.165,Forest,Permanent ice and snow,2016-2017
20,20,1218354333,1096518.8997,Forest,Forest,2016-2017
5,5,508159565,457343.6085,Shrubland,Shrubland,2017-2018
5,7,1373986,1236.5874,Shrubland,Grassland,2017-2018
5,8,7028209,6325.3881,Shrubland,Cropland,2017-2018
5,9,404539,364.0851,Shrubland,Wetland,2017-2018
5,11,43361,39.0249,Shrubland,Lichens and Mosses,2017-2018
5,12,315276,283.7484,Shrubland,Bareland,2017-2018
5,13,879395,791.4555,Shrubland,Built-up,2017-2018
5,15,33770,30.393,Shrubland,Water,2017-2018
5,16,8148,7.3332,Shrubland,Permanent ice and snow,2017-2018
5,20,3133981,2820.5829,Shrubland,Forest,2017-2018
7,5,1508890,1358.001,Grassland,Shrubland,2017-2018
7,7,534443757,480999.3813,Grassland,Grassland,2017-2018
7,8,11329154,10196.2386,Grassland,Cropland,2017-2018
7,9,154414,138.9726,Grassland,Wetland,2017-2018
7,11,33531,30.1779,Grassland,Lichens and Mosses,2017-2018
7,12,1084956,976.4604,Grassland,Bareland,2017-2018
7,13,768940,692.046,Grassland,Built-up,2017-2018
7,15,3900,3.51,Grassland,Water,2017-2018
7,16,1968,1.7712,Grassland,Permanent ice and snow,2017-2018
7,20,1149238,1034.3142,Grassland,Forest,2017-2018
8,5,7246524,6521.8716,Cropland,Shrubland,2017-2018
8,7,8676751,7809.0759,Cropland,Grassland,2017-2018
8,8,1919798523,1727818.6707,Cropland,Cropland,2017-2018
8,9,803142,722.8278,Cropland,Wetland,2017-2018
8,11,58119,52.3071,Cropland,Lichens and Mosses,2017-2018
8,12,1082553,974.2977,Cropland,Bareland,2017-2018
8,13,5563297,5006.9673,Cropland,Built-up,2017-2018
8,15,36816,33.1344,Cropland,Water,2017-2018
8,16,1249,1.1241,Cropland,Permanent ice and snow,2017-2018
8,20,7195806,6476.2254,Cropland,Forest,2017-2018
9,5,607942,547.1478,Wetland,Shrubland,2017-2018
9,7,200737,180.6633,Wetland,Grassland,2017-2018
9,8,870569,783.5121,Wetland,Cropland,2017-2018
9,9,45255009,40729.5081,Wetland,Wetland,2017-2018
9,11,3170,2.853,Wetland,Lichens and Mosses,2017-2018
9,12,1648216,1483.3944,Wetland,Bareland,2017-2018
9,13,92342,83.1078,Wetland,Built-up,2017-2018
9,15,1180356,1062.3204,Wetland,Water,2017-2018
9,16,14,0.0126,Wetland,Permanent ice and snow,2017-2018
9,20,437564,393.8076,Wetland,Forest,2017-2018
11,5,51183,46.0647,Lichens and Mosses,Shrubland,2017-2018
11,7,34043,30.6387,Lichens and Mosses,Grassland,2017-2018
11,8,76425,68.7825,Lichens and Mosses,Cropland,2017-2018
11,9,3376,3.0384,Lichens and Mosses,Wetland,2017-2018
11,11,904016,813.6144,Lichens and Mosses,Lichens and Mosses,2017-2018
11,12,4154,3.7386,Lichens and Mosses,Bareland,2017-2018
11,13,8908,8.0172,Lichens and Mosses,Built-up,2017-2018
11,15,1358,1.2222,Lichens and Mosses,Water,2017-2018
11,16,84,0.0756,Lichens and Mosses,Permanent ice and snow,2017-2018
11,20,14527,13.0743,Lichens and Mosses,Forest,2017-2018
12,5,368783,331.9047,Bareland,Shrubland,2017-2018
12,7,1476933,1329.2397,Bareland,Grassland,2017-2018
12,8,1862079,1675.8711,Bareland,Cropland,2017-2018
12,9,850670,765.603,Bareland,Wetland,2017-2018
12,11,9953,8.9577,Bareland,Lichens and Mosses,2017-2018
12,12,1198749462,1078874.5158,Bareland,Bareland,2017-2018
12,13,325214,292.6926,Bareland,Built-up,2017-2018
12,15,51974,46.7766,Bareland,Water,2017-2018
12,16,4626,4.1634,Bareland,Permanent ice and snow,2017-2018
12,20,83631,75.2679,Bareland,Forest,2017-2018
13,5,904514,814.0626,Built-up,Shrubland,2017-2018
13,7,721187,649.0683,Built-up,Grassland,2017-2018
13,8,5576405,5018.7645,Built-up,Cropland,2017-2018
13,9,96782,87.1038,Built-up,Wetland,2017-2018
13,11,9983,8.9847,Built-up,Lichens and Mosses,2017-2018
13,12,285797,257.2173,Built-up,Bareland,2017-2018
13,13,125592327,113033.0943,Built-up,Built-up,2017-2018
13,15,20901,18.8109,Built-up,Water,2017-2018
13,16,1102,0.9918,Built-up,Permanent ice and snow,2017-2018
13,20,521379,469.2411,Built-up,Forest,2017-2018
15,5,39593,35.6337,Water,Shrubland,2017-2018
15,7,4114,3.7026,Water,Grassland,2017-2018
15,8,31049,27.9441,Water,Cropland,2017-2018
15,9,1352225,1217.0025,Water,Wetland,2017-2018
15,11,1274,1.1466,Water,Lichens and Mosses,2017-2018
15,12,39169,35.2521,Water,Bareland,2017-2018
15,13,23411,21.0699,Water,Built-up,2017-2018
15,15,3927317552,3534585.7968,Water,Water,2017-2018
15,16,17561,15.8049,Water,Permanent ice and snow,2017-2018
15,20,55844,50.2596,Water,Forest,2017-2018
16,5,404,0.3636,Permanent ice and snow,Shrubland,2017-2018
16,7,61,0.0549,Permanent ice and snow,Grassland,2017-2018
16,8,30,0.027,Permanent ice and snow,Cropland,2017-2018
16,9,9,0.0081,Permanent ice and snow,Wetland,2017-2018
16,11,7,0.0063,Permanent ice and snow,Lichens and Mosses,2017-2018
16,12,447,0.4023,Permanent ice and snow,Bareland,2017-2018
16,13,914,0.8226,Permanent ice and snow,Built-up,2017-2018
16,15,1625,1.4625,Permanent ice and snow,Water,2017-2018
16,16,5250584,4725.5256,Permanent ice and snow,Permanent ice and snow,2017-2018
16,20,1022,0.9198,Permanent ice and snow,Forest,2017-2018
20,5,4379972,3941.9748,Forest,Shrubland,2017-2018
20,7,1020306,918.2754,Forest,Grassland,2017-2018
20,8,7811317,7030.1853,Forest,Cropland,2017-2018
20,9,445978,401.3802,Forest,Wetland,2017-2018
20,11,14036,12.6324,Forest,Lichens and Mosses,2017-2018
20,12,82806,74.5254,Forest,Bareland,2017-2018
20,13,520301,468.2709,Forest,Built-up,2017-2018
20,15,47731,42.9579,Forest,Water,2017-2018
20,16,6261,5.6349,Forest,Permanent ice and snow,2017-2018
20,20,1216889246,1095200.3214,Forest,Forest,2017-2018
5,5,510188957,459170.0613,Shrubland,Shrubland,2018-2019
5,7,1438532,1294.6788,Shrubland,Grassland,2018-2019
5,8,6222716,5600.4444,Shrubland,Cropland,2018-2019
5,9,669274,602.3466,Shrubland,Wetland,2018-2019
5,11,40814,36.7326,Shrubland,Lichens and Mosses,2018-2019
5,12,270418,243.3762,Shrubland,Bareland,2018-2019
5,13,889516,800.5644,Shrubland,Built-up,2018-2019
5,15,43720,39.348,Shrubland,Water,2018-2019
5,16,457,0.4113,Shrubland,Permanent ice and snow,2018-2019
5,20,3502978,3152.6802,Shrubland,Forest,2018-2019
7,5,1415703,1274.1327,Grassland,Shrubland,2018-2019
7,7,534860427,481374.3843,Grassland,Grassland,2018-2019
7,8,8665709,7799.1381,Grassland,Cropland,2018-2019
7,9,156482,140.8338,Grassland,Wetland,2018-2019
7,11,29228,26.3052,Grassland,Lichens and Mosses,2018-2019
7,12,975451,877.9059,Grassland,Bareland,2018-2019
7,13,769289,692.3601,Grassland,Built-up,2018-2019
7,15,7339,6.6051,Grassland,Water,2018-2019
7,16,95,0.0855,Grassland,Permanent ice and snow,2018-2019
7,20,1072148,964.9332,Grassland,Forest,2018-2019
8,5,6996166,6296.5494,Cropland,Shrubland,2018-2019
8,7,8482930,7634.637,Cropland,Grassland,2018-2019
8,8,1925124153,1732611.7377,Cropland,Cropland,2018-2019
8,9,814212,732.7908,Cropland,Wetland,2018-2019
8,11,66162,59.5458,Cropland,Lichens and Mosses,2018-2019
8,12,682958,614.6622,Cropland,Bareland,2018-2019
8,13,5238409,4714.5681,Cropland,Built-up,2018-2019
8,15,56549,50.8941,Cropland,Water,2018-2019
8,16,45,0.0405,Cropland,Permanent ice and snow,2018-2019
8,20,6922163,6229.9467,Cropland,Forest,2018-2019
9,5,472245,425.0205,Wetland,Shrubland,2018-2019
9,7,175017,157.5153,Wetland,Grassland,2018-2019
9,8,774319,696.8871,Wetland,Cropland,2018-2019
9,9,44623439,40161.0951,Wetland,Wetland,2018-2019
9,11,1833,1.6497,Wetland,Lichens and Mosses,2018-2019
9,12,1007620,906.858,Wetland,Bareland,2018-2019
9,13,96404,86.7636,Wetland,Built-up,2018-2019
9,15,1739243,1565.3187,Wetland,Water,2018-2019
9,16,5,0.0045,Wetland,Permanent ice and snow,2018-2019
9,20,476016,428.4144,Wetland,Forest,2018-2019
11,5,47952,43.1568,Lichens and Mosses,Shrubland,2018-2019
11,7,29121,26.2089,Lichens and Mosses,Grassland,2018-2019
11,8,55860,50.274,Lichens and Mosses,Cropland,2018-2019
11,9,3615,3.2535,Lichens and Mosses,Wetland,2018-2019
11,11,905324,814.7916,Lichens and Mosses,Lichens and Mosses,2018-2019
11,12,11793,10.6137,Lichens and Mosses,Bareland,2018-2019
11,13,8024,7.2216,Lichens and Mosses,Built-up,2018-2019
11,15,2306,2.0754,Lichens and Mosses,Water,2018-2019
11,16,8,0.0072,Lichens and Mosses,Permanent ice and snow,2018-2019
11,20,13447,12.1023,Lichens and Mosses,Forest,2018-2019
12,5,297989,268.1901,Bareland,Shrubland,2018-2019
12,7,658412,592.5708,Bareland,Grassland,2018-2019
12,8,1162401,1046.1609,Bareland,Cropland,2018-2019
12,9,1645178,1480.6602,Bareland,Wetland,2018-2019
12,11,4820,4.338,Bareland,Lichens and Mosses,2018-2019
12,12,1199083693,1079175.3237,Bareland,Bareland,2018-2019
12,13,305677,275.1093,Bareland,Built-up,2018-2019
12,15,66947,60.2523,Bareland,Water,2018-2019
12,16,423,0.3807,Bareland,Permanent ice and snow,2018-2019
12,20,67295,60.5655,Bareland,Forest,2018-2019
13,5,878841,790.9569,Built-up,Shrubland,2018-2019
13,7,732463,659.2167,Built-up,Grassland,2018-2019
13,8,5622967,5060.6703,Built-up,Cropland,2018-2019
13,9,87927,79.1343,Built-up,Wetland,2018-2019
13,11,9318,8.3862,Built-up,Lichens and Mosses,2018-2019
13,12,327718,294.9462,Built-up,Bareland,2018-2019
13,13,125533205,112979.8845,Built-up,Built-up,2018-2019
13,15,23629,21.2661,Built-up,Water,2018-2019
13,16,883,0.7947,Built-up,Permanent ice and snow,2018-2019
13,20,558104,502.2936,Built-up,Forest,2018-2019
15,5,38201,34.3809,Water,Shrubland,2018-2019
15,7,4054,3.6486,Water,Grassland,2018-2019
15,8,26169,23.5521,Water,Cropland,2018-2019
15,9,1438990,1295.091,Water,Wetland,2018-2019
15,11,714,0.6426,Water,Lichens and Mosses,2018-2019
15,12,52501,47.2509,Water,Bareland,2018-2019
15,13,22146,19.9314,Water,Built-up,2018-2019
15,15,3927063860,3534357.474,Water,Water,2018-2019
15,16,1434,1.2906,Water,Permanent ice and snow,2018-2019
15,20,47914,43.1226,Water,Forest,2018-2019
16,5,4989,4.4901,Permanent ice and snow,Shrubland,2018-2019
16,7,1288,1.1592,Permanent ice and snow,Grassland,2018-2019
16,8,1082,0.9738,Permanent ice and snow,Cropland,2018-2019
16,9,13,0.0117,Permanent ice and snow,Wetland,2018-2019
16,11,48,0.0432,Permanent ice and snow,Lichens and Mosses,2018-2019
16,12,4642,4.1778,Permanent ice and snow,Bareland,2018-2019
16,13,733,0.6597,Permanent ice and snow,Built-up,2018-2019
16,15,10953,9.8577,Permanent ice and snow,Water,2018-2019
16,16,5260058,4734.0522,Permanent ice and snow,Permanent ice and snow,2018-2019
16,20,7791,7.0119,Permanent ice and snow,Forest,2018-2019
20,5,3689030,3320.127,Forest,Shrubland,2018-2019
20,7,941973,847.7757,Forest,Grassland,2018-2019
20,8,7449284,6704.3556,Forest,Cropland,2018-2019
20,9,450653,405.5877,Forest,Wetland,2018-2019
20,11,16211,14.5899,Forest,Lichens and Mosses,2018-2019
20,12,68422,61.5798,Forest,Bareland,2018-2019
20,13,472784,425.5056,Forest,Built-up,2018-2019
20,15,113990,102.591,Forest,Water,2018-2019
20,16,742,0.6678,Forest,Permanent ice and snow,2018-2019
20,20,1216279141,1094651.2269,Forest,Forest,2018-2019
5,5,510495315,459445.7835,Shrubland,Shrubland,2019-2020
5,7,1393392,1254.0528,Shrubland,Grassland,2019-2020
5,8,6487069,5838.3621,Shrubland,Cropland,2019-2020
5,9,419972,377.9748,Shrubland,Wetland,2019-2020
5,11,45249,40.7241,Shrubland,Lichens and Mosses,2019-2020
5,12,295403,265.8627,Shrubland,Bareland,2019-2020
5,13,853206,767.8854,Shrubland,Built-up,2019-2020
5,15,39646,35.6814,Shrubland,Water,2019-2020
5,16,955,0.8595,Shrubland,Permanent ice and snow,2019-2020
5,20,3999864,3599.8776,Shrubland,Forest,2019-2020
7,5,1538046,1384.2414,Grassland,Shrubland,2019-2020
7,7,535250491,481725.4419,Grassland,Grassland,2019-2020
7,8,7781959,7003.7631,Grassland,Cropland,2019-2020
7,9,180003,162.0027,Grassland,Wetland,2019-2020
7,11,35391,31.8519,Grassland,Lichens and Mosses,2019-2020
7,12,851925,766.7325,Grassland,Bareland,2019-2020
7,13,718343,646.5087,Grassland,Built-up,2019-2020
7,15,7290,6.561,Grassland,Water,2019-2020
7,16,355,0.3195,Grassland,Permanent ice and snow,2019-2020
7,20,960408,864.3672,Grassland,Forest,2019-2020
8,5,6803383,6123.0447,Cropland,Shrubland,2019-2020
8,7,9430859,8487.7731,Cropland,Grassland,2019-2020
8,8,1925054743,1732549.2687,Cropland,Cropland,2019-2020
8,9,763146,686.8314,Cropland,Wetland,2019-2020
8,11,66236,59.6124,Cropland,Lichens and Mosses,2019-2020
8,12,908211,817.3899,Cropland,Bareland,2019-2020
8,13,5425595,4883.0355,Cropland,Built-up,2019-2020
8,15,56187,50.5683,Cropland,Water,2019-2020
8,16,319,0.2871,Cropland,Permanent ice and snow,2019-2020
8,20,6595990,5936.391,Cropland,Forest,2019-2020
9,5,653833,588.4497,Wetland,Shrubland,2019-2020
9,7,167556,150.8004,Wetland,Grassland,2019-2020
9,8,837930,754.137,Wetland,Cropland,2019-2020
9,9,44895294,40405.7646,Wetland,Wetland,2019-2020
9,11,1974,1.7766,Wetland,Lichens and Mosses,2019-2020
9,12,1478077,1330.2693,Wetland,Bareland,2019-2020
9,13,87421,78.6789,Wetland,Built-up,2019-2020
9,15,1273470,1146.123,Wetland,Water,2019-2020
9,16,5,0.0045,Wetland,Permanent ice and snow,2019-2020
9,20,494232,444.8088,Wetland,Forest,2019-2020
11,5,38011,34.2099,Lichens and Mosses,Shrubland,2019-2020
11,7,27350,24.615,Lichens and Mosses,Grassland,2019-2020
11,8,53123,47.8107,Lichens and Mosses,Cropland,2019-2020
11,9,1559,1.4031,Lichens and Mosses,Wetland,2019-2020
11,11,924817,832.3353,Lichens and Mosses,Lichens and Mosses,2019-2020
11,12,2848,2.5632,Lichens and Mosses,Bareland,2019-2020
11,13,9771,8.7939,Lichens and Mosses,Built-up,2019-2020
11,15,2445,2.2005,Lichens and Mosses,Water,2019-2020
11,16,5,0.0045,Lichens and Mosses,Permanent ice and snow,2019-2020
11,20,14544,13.0896,Lichens and Mosses,Forest,2019-2020
12,5,273524,246.1716,Bareland,Shrubland,2019-2020
12,7,479674,431.7066,Bareland,Grassland,2019-2020
12,8,1460778,1314.7002,Bareland,Cropland,2019-2020
12,9,1107052,996.3468,Bareland,Wetland,2019-2020
12,11,4687,4.2183,Bareland,Lichens and Mosses,2019-2020
12,12,1198723472,1078851.1248,Bareland,Bareland,2019-2020
12,13,312162,280.9458,Bareland,Built-up,2019-2020
12,15,68898,62.0082,Bareland,Water,2019-2020
12,16,1643,1.4787,Bareland,Permanent ice and snow,2019-2020
12,20,53286,47.9574,Bareland,Forest,2019-2020
13,5,956022,860.4198,Built-up,Shrubland,2019-2020
13,7,756919,681.2271,Built-up,Grassland,2019-2020
13,8,5413018,4871.7162,Built-up,Cropland,2019-2020
13,9,106031,95.4279,Built-up,Wetland,2019-2020
13,11,8118,7.3062,Built-up,Lichens and Mosses,2019-2020
13,12,323224,290.9016,Built-up,Bareland,2019-2020
13,13,125238790,112714.911,Built-up,Built-up,2019-2020
13,15,24036,21.6324,Built-up,Water,2019-2020
13,16,1147,1.0323,Built-up,Permanent ice and snow,2019-2020
13,20,508893,458.0037,Built-up,Forest,2019-2020
15,5,43319,38.9871,Water,Shrubland,2019-2020
15,7,3880,3.492,Water,Grassland,2019-2020
15,8,35022,31.5198,Water,Cropland,2019-2020
15,9,1469451,1322.5059,Water,Wetland,2019-2020
15,11,278,0.2502,Water,Lichens and Mosses,2019-2020
15,12,54183,48.7647,Water,Bareland,2019-2020
15,13,22740,20.466,Water,Built-up,2019-2020
15,15,3927446859,3534702.1731,Water,Water,2019-2020
15,16,3445,3.1005,Water,Permanent ice and snow,2019-2020
15,20,49359,44.4231,Water,Forest,2019-2020
16,5,8191,7.3719,Permanent ice and snow,Shrubland,2019-2020
16,7,1842,1.6578,Permanent ice and snow,Grassland,2019-2020
16,8,920,0.828,Permanent ice and snow,Cropland,2019-2020
16,9,17,0.0153,Permanent ice and snow,Wetland,2019-2020
16,11,106,0.0954,Permanent ice and snow,Lichens and Mosses,2019-2020
16,12,5654,5.0886,Permanent ice and snow,Bareland,2019-2020
16,13,1486,1.3374,Permanent ice and snow,Built-up,2019-2020
16,15,14657,13.1913,Permanent ice and snow,Water,2019-2020
16,16,5224856,4702.3704,Permanent ice and snow,Permanent ice and snow,2019-2020
16,20,6421,5.7789,Permanent ice and snow,Forest,2019-2020
20,5,3745735,3371.1615,Forest,Shrubland,2019-2020
20,7,905215,814.6935,Forest,Grassland,2019-2020
20,8,7458483,6712.6347,Forest,Cropland,2019-2020
20,9,443165,398.8485,Forest,Wetland,2019-2020
20,11,15487,13.9383,Forest,Lichens and Mosses,2019-2020
20,12,70374,63.3366,Forest,Bareland,2019-2020
20,13,502942,452.6478,Forest,Built-up,2019-2020
20,15,97620,87.858,Forest,Water,2019-2020
20,16,2630,2.367,Forest,Permanent ice and snow,2019-2020
20,20,1215705342,1094134.8078,Forest,Forest,2019-2020
5,5,510724647,459652.1823,Shrubland,Shrubland,2020-2021
5,7,1349985,1214.9865,Shrubland,Grassland,2020-2021
5,8,7099195,6389.2755,Shrubland,Cropland,2020-2021
5,9,517872,466.0848,Shrubland,Wetland,2020-2021
5,11,34732,31.2588,Shrubland,Lichens and Mosses,2020-2021
5,12,382110,343.899,Shrubland,Bareland,2020-2021
5,13,871499,784.3491,Shrubland,Built-up,2020-2021
5,15,33238,29.9142,Shrubland,Water,2020-2021
5,16,1675,1.5075,Shrubland,Permanent ice and snow,2020-2021
5,20,3540433,3186.3897,Shrubland,Forest,2020-2021
7,5,1664275,1497.8475,Grassland,Shrubland,2020-2021
7,7,536179507,482561.5563,Grassland,Grassland,2020-2021
7,8,7520756,6768.6804,Grassland,Cropland,2020-2021
7,9,190979,171.8811,Grassland,Wetland,2020-2021
7,11,34018,30.6162,Grassland,Lichens and Mosses,2020-2021
7,12,1036016,932.4144,Grassland,Bareland,2020-2021
7,13,720214,648.1926,Grassland,Built-up,2020-2021
7,15,10747,9.6723,Grassland,Water,2020-2021
7,16,549,0.4941,Grassland,Permanent ice and snow,2020-2021
7,20,1060115,954.1035,Grassland,Forest,2020-2021
8,5,6588051,5929.2459,Cropland,Shrubland,2020-2021
8,7,9852018,8866.8162,Cropland,Grassland,2020-2021
8,8,1922955214,1730659.6926,Cropland,Cropland,2020-2021
8,9,754406,678.9654,Cropland,Wetland,2020-2021
8,11,56749,51.0741,Cropland,Lichens and Mosses,2020-2021
8,12,1808195,1627.3755,Cropland,Bareland,2020-2021
8,13,5399464,4859.5176,Cropland,Built-up,2020-2021
8,15,74481,67.0329,Cropland,Water,2020-2021
8,16,200,0.18,Cropland,Permanent ice and snow,2020-2021
8,20,7094268,6384.8412,Cropland,Forest,2020-2021
9,5,662298,596.0682,Wetland,Shrubland,2020-2021
9,7,201323,181.1907,Wetland,Grassland,2020-2021
9,8,1083499,975.1491,Wetland,Cropland,2020-2021
9,9,44033208,39629.8872,Wetland,Wetland,2020-2021
9,11,2621,2.3589,Wetland,Lichens and Mosses,2020-2021
9,12,1660107,1494.0963,Wetland,Bareland,2020-2021
9,13,109204,98.2836,Wetland,Built-up,2020-2021
9,15,1140389,1026.3501,Wetland,Water,2020-2021
9,16,5,0.0045,Wetland,Permanent ice and snow,2020-2021
9,20,493033,443.7297,Wetland,Forest,2020-2021
11,5,43672,39.3048,Lichens and Mosses,Shrubland,2020-2021
11,7,30258,27.2322,Lichens and Mosses,Grassland,2020-2021
11,8,62341,56.1069,Lichens and Mosses,Cropland,2020-2021
11,9,1517,1.3653,Lichens and Mosses,Wetland,2020-2021
11,11,936497,842.8473,Lichens and Mosses,Lichens and Mosses,2020-2021
11,12,5122,4.6098,Lichens and Mosses,Bareland,2020-2021
11,13,7409,6.6681,Lichens and Mosses,Built-up,2020-2021
11,15,1255,1.1295,Lichens and Mosses,Water,2020-2021
11,16,30,0.027,Lichens and Mosses,Permanent ice and snow,2020-2021
11,20,14239,12.8151,Lichens and Mosses,Forest,2020-2021
12,5,248447,223.6023,Bareland,Shrubland,2020-2021
12,7,491142,442.0278,Bareland,Grassland,2020-2021
12,8,650694,585.6246,Bareland,Cropland,2020-2021
12,9,1247904,1123.1136,Bareland,Wetland,2020-2021
12,11,1679,1.5111,Bareland,Lichens and Mosses,2020-2021
12,12,1199670291,1079703.2619,Bareland,Bareland,2020-2021
12,13,310677,279.6093,Bareland,Built-up,2020-2021
12,15,45720,41.148,Bareland,Water,2020-2021
12,16,1298,1.1682,Bareland,Permanent ice and snow,2020-2021
12,20,45517,40.9653,Bareland,Forest,2020-2021
13,5,987702,888.9318,Built-up,Shrubland,2020-2021
13,7,767516,690.7644,Built-up,Grassland,2020-2021
13,8,5875809,5288.2281,Built-up,Cropland,2020-2021
13,9,85149,76.6341,Built-up,Wetland,2020-2021
13,11,9068,8.1612,Built-up,Lichens and Mosses,2020-2021
13,12,321052,288.9468,Built-up,Bareland,2020-2021
13,13,124578237,112120.4133,Built-up,Built-up,2020-2021
13,15,26837,24.1533,Built-up,Water,2020-2021
13,16,991,0.8919,Built-up,Permanent ice and snow,2020-2021
13,20,520087,468.0783,Built-up,Forest,2020-2021
15,5,50436,45.3924,Water,Shrubland,2020-2021
